,"(0, 1)","(0, 2)","(1, 2)"
0,1.9786358937409378,3.254673562740202,2.598634256681767
1,1.962676743633551,3.4223676015296776,2.5834279552563486
2,1.976334991847283,2.8651003472827963,2.653205608316099
3,1.988793604173143,2.970286181498342,2.694048997327257
4,1.9699238563964852,3.113101347531108,2.681678578800972
5,1.9861017093794566,3.265302436222409,2.691913817342598
6,1.9301036241611487,3.464520168796828,2.740766316196986
7,1.9867058161690672,3.578016210136561,2.708874304946614
8,1.9603316046016295,3.6807064539297345,2.697424697744128
9,1.9426270872197784,3.899063990241761,2.743884108339855
10,2.003447029496912,4.028275065086793,2.6651829205516084
11,1.986630312866488,4.2949505235799865,2.7363662035626732
12,1.960357110324545,4.474930167052889,2.6600375937193066
13,2.0004499493863874,4.555985074602418,2.649566002197341
14,1.9595152461769723,2.6851070742151046,2.8413201157208596
15,1.9565786465153912,2.8768211623248323,2.836564823867066
16,1.9755758654124118,2.9680633416421554,2.8492981591964015
17,1.972941965694886,3.1278267215432507,2.854014716149866
18,1.9791664912280622,3.31911132684639,2.7784528068693195
19,1.9395618061820046,3.4027195006347495,2.8603845895263804
20,1.9169246203228754,3.590264614203248,2.7796762401402075
21,1.9744619520264246,3.7837679632873895,2.7615575315390406
22,1.8885179374313605,3.8974607117968487,2.8179957416575347
23,1.8578751303572587,4.101621630526151,2.8836782067352797
24,1.890052909312329,4.186585721085859,2.7823730878514477
25,1.8901322705038395,4.301906554075762,2.8246415701819583
26,1.9403607911932257,4.437769710113404,2.769440376682625
27,1.9322525714823102,4.571400223126389,2.8958763785769586
28,1.9088478200212817,4.7515260706429885,2.8864337858333076
29,1.972460392504752,2.604246532108663,3.0508523399207634
30,1.985875121955054,2.894028334346435,3.026367459513137
31,1.9590303724036542,2.9167447608592703,2.908573533538391
32,1.9833809518093088,3.110562650068312,2.897274581395419
33,1.9170289512680814,3.212148813489188,2.9965480139654024
34,1.9685019685029528,3.4335550090249023,2.9198116377602163
35,1.9375499993548553,3.586209698274768,2.983554926593442
36,1.9967473550752484,3.745584066604299,2.9167790454540774
37,1.9732207175072942,3.8392186705109674,2.9470663379028306
38,2.000349969380358,3.9586613899145253,2.9968316602705602
39,1.9940160480798543,4.222653194379098,2.9980827206733305
40,1.8865047044733283,4.339746536377441,3.033990771245028
41,1.8614241859393574,4.414578122539004,2.966041132553627
42,1.920859182761714,4.652708888378898,2.9146869471694554
43,1.9304403642692514,4.7900730683362225,2.905959394072808
44,1.894703142975173,4.8794057015173475,2.999549966244936
45,1.982649742138031,2.652036952985384,3.0628744669019654
46,1.8663868837944613,2.8873170937740804,3.149158617789838
47,1.9615045245933032,2.907301153991447,3.1939160915715985
48,1.9695938667654302,3.14332626368947,3.0724908462028
49,1.9961963831246665,3.2144828510975136,3.0592973049378513
50,1.9879889335708085,3.4813215881328747,3.1910029771217703
51,1.9662400667263396,3.5968597414967403,3.1932585238279723
52,1.9542261895696722,3.654859778431999,3.179465363862296
53,1.9444536507718564,3.8590283751224224,3.1380885902090148
54,1.9741073932286461,4.04204156336869,3.0749634144165032
55,1.8752599819758327,4.1935784242100445,3.13667020899552
56,1.9407730418572904,4.3124123179492,3.0564521916758323
57,1.8877764698183945,4.404838249016643,3.150031745871778
58,2.0039461070597677,4.677296227522905,3.1310221973023444
59,1.8759797440271044,4.784401738984719,3.19721754029969
60,1.9035230495058366,4.955098384492482,3.172286241813623
61,1.9786106236447838,5.055709643561426,3.1000806441123427
62,1.9726378278842773,2.711309646646801,3.2414348674622477
63,1.996872554771586,2.844749549608893,3.253321379759461
64,1.9947430912275395,3.0120590963658067,3.2142650792988436
65,1.973170038288642,3.098983704377937,3.249507655014834
66,1.9185932346383379,3.3333166666249996,3.3070228302810367
67,1.972967308396163,3.4124917582318055,3.22628269065189
68,1.9264994160393614,3.6048994438125455,3.3194427243138267
69,2.0044700047643516,3.7328541359126266,3.316036791110738
70,1.9908289730662452,3.9456051500371907,3.21085658353032
71,1.948999743458167,4.0030488380733,3.2645673526518024
72,1.9594642124825858,4.121480316585292,3.198765386832864
73,1.874966666370365,4.335596844726225,3.219829188016035
74,1.9405669274724846,4.472203036535796,3.2847222104768616
75,1.9468179164986128,4.65010752563852,3.3048146695389744
76,1.9621926510921397,4.770335417976392,3.3011664605105873
77,1.9906531591414915,4.937063904791997,3.3129594021056166
78,1.8965494984312958,5.140826781754079,3.257330195113784
79,1.9144189719076647,5.247589923002749,3.335835727370279
80,1.970456799830943,5.307485280243366,3.3401946051091094
81,1.9570896760240701,2.734172635368879,3.3967484452046195
82,1.9728659356377969,2.869285625377857,3.3815085390990807
83,1.9110468335443793,3.0004499662550614,3.3573501455761208
84,1.8956265454988754,3.0929759132589445,3.382321687835147
85,1.8550741225083165,3.307536847867307,3.465876512514547
86,1.9902261178067178,3.47005763640894,3.4998714262098254
87,1.9786358937409378,3.5072781469395897,3.4336569426778794
88,1.9714715316230158,3.789261141700318,3.3662144910863896
89,1.9892209530366407,3.9508100435227202,3.5006999300139965
90,1.898315042346765,3.9994499621823,3.423799059524376
91,1.9363883907935413,4.167889153996301,3.4457655172689856
92,1.9110729970359583,4.260469457700642,3.4238866803677954
93,1.936310925445601,4.4257767679809605,3.398028840372018
94,1.8735260873550708,4.683769849170644,3.4683425436366577
95,1.9511278789459188,4.711963497311922,3.3833267651824586
96,1.9936398872414245,4.851154501765533,3.4321567563268434
97,1.9018675032714556,5.139552509703545,3.355070789119061
98,1.899578900704048,5.293552682273031,3.3989557219828566
99,1.9906280415989321,5.348869039339064,3.3954381160610185
100,1.9757024067404485,2.866461232949087,3.5419486162280784
101,1.93,2.915167233624856,3.5929236006350043
102,2.0016992781134735,3.176318623815942,3.548943504763072
103,1.971623696347759,3.3484026042278727,3.6218641608983626
104,1.9859758306686415,3.468803828411172,3.6244861704798934
105,1.9920592360670402,3.5880914146660197,3.6121323342314025
106,1.9815650380444243,3.7548501967455374,3.5903342462784713
107,1.969416157138963,3.846309919910251,3.62553444336142
108,1.9804544932918808,3.9524802339796716,3.5419062664051397
109,2.0008997975910736,4.234076050332587,3.615881635230888
110,1.9925862591115093,4.300709243834091,3.648849133631041
111,1.9208331525668751,4.447887138855931,3.5937306521218306
112,1.925850461484484,4.620573557470977,3.5432753209424748
113,1.9305180651835403,4.804268935020187,3.5134456022542886
114,1.9786106236447838,4.967635252310701,3.5640566774393476
